2.398899316787719727e+00,4.146075725555419922e+00,3.050839006900787354e-01,1.983005255460739136e-01,-2.013872146606445312e+00,-2.218717813491821289e+00,1.157234954833984375e+01
-9.538943320512771606e-02,7.999931812286376953e+00,2.670504093170166016e+00,-4.859978675842285156e+00,-2.949775457382202148e+00,1.292406797409057617e+00,-2.544018554687500000e+01
-3.028063535690307617e+00,1.059950590133666992e+00,1.038707137107849121e+00,-9.248904228210449219e+00,2.860869169235229492e+00,-9.440711736679077148e-01,2.981720352172851562e+01
1.791779160499572754e+00,4.631306231021881104e-02,-4.784589111804962158e-01,7.408836364746093750e+00,-7.718335986137390137e-01,1.283405542373657227e+00,-1.935625457763671875e+01
-2.012168169021606445e+00,-1.267182469367980957e+00,8.087375015020370483e-02,-5.105828762054443359e+00,2.671272039413452148e+00,8.221625685691833496e-01,2.345906257629394531e+01
1.865665912628173828e-01,9.158646583557128906e+00,-1.023520231246948242e+00,9.030600547790527344e+00,-3.098040103912353516e+00,-5.706828236579895020e-01,-1.053167819976806641e+01
2.004220962524414062e+00,-6.023084163665771484e+00,-7.145585417747497559e-01,-1.774514555931091309e+00,6.991015076637268066e-01,1.865869641304016113e+00,-1.043950080871582031e+01
-1.465788245201110840e+00,8.721317648887634277e-01,1.022421598434448242e+00,-9.503647804260253906e+00,-2.191100835800170898e+00,-1.485349774360656738e+00,8.881908655166625977e-01
-1.708251476287841797e+00,-9.960096359252929688e+00,-1.881872057914733887e+00,2.145559072494506836e+00,-1.118371367454528809e+00,-3.442146480083465576e-01,-1.492364883422851562e+01
2.065434455871582031e+00,6.728807449340820312e+00,-7.084079980850219727e-01,8.983813285827636719e+00,1.712725043296813965e+00,-4.310492277145385742e-01,2.921615028381347656e+01
2.150577306747436523e+00,8.387332916259765625e+00,2.000395298004150391e+00,-1.934160828590393066e+00,2.208858728408813477e+00,-2.834347248077392578e+00,2.161415672302246094e+01
-2.024415694177150726e-02,7.250903129577636719e+00,2.204123258590698242e+00,1.926453232765197754e+00,-1.795900702476501465e+00,3.100196361541748047e+00,-3.010278892517089844e+01
-1.090022802352905273e+00,-1.031271457672119141e+00,1.857372045516967773e+00,-2.108464479446411133e+00,1.977371096611022949e+00,-6.131696701049804688e-02,-1.764831161499023438e+01
2.444977283477783203e+00,4.526922225952148438e+00,-1.915154099464416504e+00,7.737536907196044922e+00,1.279584288597106934e+00,-2.310461997985839844e+00,3.124015045166015625e+01
-1.605289459228515625e+00,-9.736872911453247070e-01,2.972820281982421875e+00,3.358414173126220703e+00,7.455105185508728027e-01,2.324131011962890625e+00,1.325115680694580078e+01
-4.146388769149780273e-01,-4.774283409118652344e+00,-2.166326522827148438e+00,-3.620857238769531250e+00,-5.972535163164138794e-02,-7.630562037229537964e-02,1.853669929504394531e+01
-2.889793395996093750e+00,1.613389141857624054e-02,1.247787714004516602e+00,3.048300266265869141e+00,-1.886800765991210938e+00,-2.071602582931518555e+00,-2.705723190307617188e+01
-2.816551208496093750e+00,-1.441321372985839844e+00,2.303764820098876953e+00,1.252269625663757324e+00,1.768019676208496094e+00,-8.498722314834594727e-01,-2.646048355102539062e+01
-4.693048000335693359e-01,2.446677386760711670e-01,1.271118640899658203e+00,2.252164125442504883e+00,3.536890447139739990e-02,-2.957117795944213867e+00,-2.118715667724609375e+01
2.608487129211425781e+00,-4.979133129119873047e+00,-1.943319678306579590e+00,-1.354933738708496094e+00,2.820243120193481445e+00,1.767125427722930908e-01,2.152048301696777344e+01
4.654012322425842285e-01,9.624834060668945312e+00,9.705343246459960938e-01,1.191214680671691895e+00,5.716198086738586426e-01,2.364685535430908203e+00,2.234210395812988281e+01
2.097194194793701172e+00,5.679103374481201172e+00,2.986778497695922852e+00,5.192162990570068359e+00,-1.597877264022827148e+00,8.474187850952148438e-01,2.396093750000000000e+01
-8.406615257263183594e-01,7.053449630737304688e+00,2.892979383468627930e+00,-9.114562034606933594e+00,-1.506301522254943848e+00,2.013630867004394531e+00,7.544949054718017578e+00
-2.729411602020263672e+00,8.660057783126831055e-01,2.263039350509643555e+00,1.540614485740661621e+00,-2.456723928451538086e+00,-9.064364433288574219e-02,-1.619692039489746094e+01
-2.517807722091674805e+00,-1.699383020401000977e+00,-2.548770189285278320e+00,3.483088970184326172e+00,-1.850438565015792847e-01,-1.199045538902282715e+00,7.826456546783447266e+00
-1.569561600685119629e+00,-9.832405090332031250e+00,-1.675553917884826660e+00,1.672658562660217285e+00,2.972892999649047852e+00,-2.408550262451171875e+00,-2.974114799499511719e+01
-2.623036146163940430e+00,6.630802154541015625e-01,-1.862193346023559570e+00,9.517811775207519531e+00,2.866477251052856445e+00,-6.927996277809143066e-01,-2.485225677490234375e+01
2.837412357330322266e+00,-4.786747097969055176e-01,5.811937451362609863e-01,-1.627507507801055908e-01,1.164107322692871094e+00,4.611830413341522217e-01,9.364514350891113281e+00
2.234645187854766846e-01,2.209022521972656250e+00,5.442851781845092773e-02,-4.688446044921875000e+00,1.574008107185363770e+00,1.440378546714782715e+00,-7.055845260620117188e+00
-7.086157202720642090e-01,1.320347666740417480e+00,-3.084140121936798096e-01,-5.950388431549072266e+00,8.075498789548873901e-02,2.331095695495605469e+00,-1.641615676879882812e+01
-1.286289654672145844e-03,-3.720598936080932617e+00,-2.274764060974121094e+00,5.871174812316894531e+00,2.888615608215332031e+00,3.021394729614257812e+00,1.094752883911132812e+01
8.127154707908630371e-01,2.176147699356079102e+00,1.772902965545654297e+00,-5.080707550048828125e+00,-1.737350463867187500e+00,-1.883581757545471191e+00,-6.496603488922119141e+00
-7.975919246673583984e-01,5.835314750671386719e+00,-2.002780437469482422e+00,6.715692996978759766e+00,-1.998443245887756348e+00,3.028893709182739258e+00,9.744124412536621094e+00
2.230937719345092773e+00,-8.025162696838378906e+00,4.647443890571594238e-01,2.871176242828369141e+00,-6.607401371002197266e-01,2.095689296722412109e+00,-7.079750895500183105e-01
-3.681387603282928467e-01,4.270716190338134766e+00,2.245322227478027344e+00,9.254879951477050781e+00,4.079195857048034668e-01,-2.974290609359741211e+00,1.811823654174804688e+01
2.934871912002563477e+00,9.614969253540039062e+00,-1.869123935699462891e+00,-2.784702777862548828e+00,1.646233677864074707e+00,-1.101316452026367188e+00,8.820042610168457031e+00
1.588377833366394043e+00,8.207838058471679688e+00,6.438149213790893555e-01,3.594492197036743164e+00,-2.703297615051269531e+00,-1.194278955459594727e+00,1.516763401031494141e+01
-2.839950323104858398e+00,8.274676322937011719e+00,1.908107399940490723e+00,-6.021616458892822266e-01,2.093402385711669922e+00,2.876036167144775391e+00,-9.321978569030761719e+00
-5.590366721153259277e-01,-2.275597095489501953e+00,-1.721359610557556152e+00,7.350409030914306641e+00,-1.619016408920288086e+00,-1.245549917221069336e+00,-5.035747885704040527e-01
-2.860690355300903320e+00,-8.987429618835449219e+00,1.272617816925048828e+00,-2.466528654098510742e+00,-9.246741533279418945e-01,4.398982226848602295e-01,2.670863533020019531e+01
-2.302710056304931641e+00,-1.275725007057189941e+00,1.162022829055786133e+00,-6.946760177612304688e+00,1.245731830596923828e+00,-2.952876806259155273e+00,1.911848783493041992e+00
2.255979299545288086e+00,4.408489227294921875e+00,-1.250260949134826660e+00,-7.171955108642578125e+00,1.857797622680664062e+00,-3.652352988719940186e-01,-5.916033744812011719e+00
-2.228925228118896484e+00,-2.194542646408081055e+00,-8.493834137916564941e-01,-1.330559730529785156e+00,2.743609905242919922e+00,1.533659219741821289e+00,-2.569820022583007812e+01
7.964611649513244629e-01,9.053496360778808594e+00,1.081168174743652344e+00,-4.502047061920166016e+00,-1.426511049270629883e+00,4.769540727138519287e-01,-2.118034839630126953e+00
-2.743953943252563477e+00,-1.795457124710083008e+00,-4.331537485122680664e-01,-4.608622550964355469e+00,-2.100260972976684570e+00,1.922597169876098633e+00,-8.939106941223144531e+00
-1.390463948249816895e+00,6.590359687805175781e+00,1.670372843742370605e+00,-1.561287760734558105e+00,1.495078921318054199e+00,2.996423006057739258e+00,1.356676578521728516e+01
-7.942661046981811523e-01,2.522458076477050781e+00,2.959012508392333984e+00,1.863014459609985352e+00,2.576920509338378906e+00,4.264933466911315918e-01,-1.157915210723876953e+01
-8.377457857131958008e-01,1.011983108520507812e+01,2.323167800903320312e+00,-9.855987548828125000e+00,-1.556221723556518555e+00,-1.584556341171264648e+00,-1.548330974578857422e+01
2.739485263824462891e+00,-2.990439891815185547e+00,1.210736989974975586e+00,-5.141265392303466797e+00,-9.914200305938720703e-01,-2.113848924636840820e+00,2.955083274841308594e+01
1.949632883071899414e+00,-2.277828931808471680e+00,-2.477017641067504883e+00,-8.287346839904785156e+00,-2.922732830047607422e-01,2.003918170928955078e+00,-2.033424949645996094e+01
-8.067376911640167236e-02,-4.036838531494140625e+00,-4.993082880973815918e-01,-7.756969928741455078e+00,-2.483911991119384766e+00,-5.558915138244628906e-01,-1.529228782653808594e+01
-2.331588268280029297e+00,-4.358212947845458984e+00,1.540647298097610474e-01,1.314576566219329834e-01,1.265628337860107422e+00,-1.561505347490310669e-01,1.737516212463378906e+01
2.537504434585571289e+00,-6.087592601776123047e+00,-1.402504920959472656e+00,1.782796025276184082e+00,2.734070062637329102e+00,4.296028912067413330e-01,-8.137331008911132812e+00
-5.251925587654113770e-01,5.218789577484130859e+00,-2.033330917358398438e+00,-9.386297464370727539e-01,-2.110829055309295654e-01,-2.092966794967651367e+00,-2.134620666503906250e+01
2.725378751754760742e+00,-3.251780748367309570e+00,2.967674255371093750e+00,2.251531124114990234e+00,1.210006594657897949e+00,9.587761163711547852e-01,2.815961456298828125e+01
-2.158670663833618164e+00,-8.740546226501464844e+00,-1.592172503471374512e+00,2.366309642791748047e+00,-2.650291919708251953e+00,-5.375603679567575455e-03,2.741123580932617188e+01
1.110487222671508789e+00,-7.552589893341064453e+00,1.823564291000366211e+00,-8.951193809509277344e+00,-2.315211534500122070e+00,1.717335700988769531e+00,-1.777033805847167969e+01
-2.005781888961791992e+00,4.662261486053466797e+00,2.256183624267578125e+00,5.143941879272460938e+00,1.476859927177429199e+00,7.339576482772827148e-01,3.181724309921264648e+00
-2.509079933166503906e+00,-6.576212406158447266e+00,-2.681617736816406250e+00,-6.798457622528076172e+00,-6.851434111595153809e-01,2.384373188018798828e+00,2.184473752975463867e+00
-3.016462326049804688e+00,-1.034564113616943359e+01,-2.186970472335815430e+00,-9.873033523559570312e+00,-2.286883831024169922e+00,1.208509922027587891e+00,2.253101539611816406e+01
-2.648568868637084961e+00,5.689692497253417969e+00,1.219905376434326172e+00,9.115904808044433594e+00,-1.922053456306457520e+00,2.441784858703613281e+00,1.991887283325195312e+01
1.554641723632812500e+00,7.460498332977294922e+00,-1.765756249427795410e+00,3.443803071975708008e+00,-1.999568343162536621e+00,1.479294538497924805e+00,-1.448580646514892578e+01
-2.686060667037963867e+00,-2.150552511215209961e+00,1.050639629364013672e+00,-8.708420753479003906e+00,-2.214343994855880737e-01,-2.938314914703369141e+00,-2.984227752685546875e+01
1.493760704994201660e+00,7.574483007192611694e-02,-7.015452980995178223e-01,5.609604835510253906e+00,-1.188990116119384766e+00,2.120431661605834961e+00,2.128605651855468750e+01
-8.253008723258972168e-01,2.568707168102264404e-01,-3.658207878470420837e-02,2.129246950149536133e+00,1.039997458457946777e+00,-8.487387895584106445e-01,1.526552009582519531e+01
1.161153435707092285e+00,-5.792085647583007812e+00,1.492311954498291016e+00,7.217720031738281250e+00,-1.223725900053977966e-01,-2.696969032287597656e+00,2.050369644165039062e+01
4.509793519973754883e-01,1.043326663970947266e+01,1.650430440902709961e+00,-1.027584169059991837e-02,9.436628222465515137e-01,-1.573101162910461426e+00,7.192086696624755859e+00
-1.342982530593872070e+00,-7.347373485565185547e+00,1.469510316848754883e+00,6.013845801353454590e-01,-2.887923002243041992e+00,-2.684027433395385742e+00,-1.213264083862304688e+01
-1.266019821166992188e+00,8.543541908264160156e+00,2.420945405960083008e+00,2.872252702713012695e+00,-1.976597905158996582e+00,1.638436317443847656e+00,-1.816831588745117188e+01
-9.286444783210754395e-01,-6.295592308044433594e+00,1.504494786262512207e+00,4.128863513469696045e-01,-2.819892644882202148e+00,1.930796504020690918e+00,-2.072626304626464844e+01
1.014746665954589844e+00,3.195158004760742188e+00,7.512899488210678101e-02,-4.873816490173339844e+00,-3.068854331970214844e+00,1.494833111763000488e+00,1.744719505310058594e+01
-2.893469810485839844e+00,7.969298362731933594e+00,1.944473236799240112e-01,-1.279940962791442871e+00,-3.121400356292724609e+00,2.993716478347778320e+00,-1.971629142761230469e+01
1.824591517448425293e+00,-6.157857894897460938e+00,2.638951063156127930e+00,-1.668327093124389648e+00,1.353099346160888672e+00,2.895545721054077148e+00,-6.994393348693847656e+00
5.280734598636627197e-02,-2.440823465585708618e-01,2.949634552001953125e+00,-1.831582546234130859e+00,1.679847359657287598e+00,-6.232154965400695801e-01,3.024744606018066406e+01
4.109442830085754395e-01,4.702628135681152344e+00,-1.892212331295013428e-01,4.454809188842773438e+00,-1.831235408782958984e+00,-2.685984373092651367e+00,1.907833480834960938e+01
-2.820238113403320312e+00,-5.669962406158447266e+00,-2.203767061233520508e+00,-6.444361209869384766e+00,-1.140914797782897949e+00,-9.326535463333129883e-01,-4.067154884338378906e+00
-1.247554346919059753e-01,6.746335506439208984e+00,-2.834469079971313477e+00,9.843548774719238281e+00,7.170218229293823242e-01,-5.812089443206787109e-01,-1.145841693878173828e+01
9.065792560577392578e-01,2.875238656997680664e+00,2.953276157379150391e+00,7.377721309661865234e+00,7.875505089759826660e-01,1.902166128158569336e+00,-2.931703186035156250e+01
-6.393314003944396973e-01,5.020764350891113281e+00,-2.934546947479248047e+00,-7.281635284423828125e+00,4.193181395530700684e-01,1.894218921661376953e+00,7.018340110778808594e+00
2.912561416625976562e+00,9.793465614318847656e+00,2.848269462585449219e+00,7.303041815757751465e-01,3.342710733413696289e-01,-1.843027114868164062e+00,6.281039714813232422e+00
-2.154571056365966797e+00,1.538300395011901855e+00,3.448658585548400879e-01,6.940612196922302246e-01,1.771760463714599609e+00,1.570036411285400391e+00,3.090493774414062500e+01
1.854963064193725586e+00,7.265051841735839844e+00,2.036189317703247070e+00,-4.861331939697265625e+00,2.048904418945312500e+00,-2.888151645660400391e+00,2.361157035827636719e+01
-3.546455204486846924e-01,-9.356751441955566406e+00,-1.897290349006652832e+00,3.266360521316528320e+00,-3.138672113418579102e+00,2.092794895172119141e+00,-1.442620468139648438e+01
-2.265272140502929688e+00,7.705407142639160156e+00,6.772273778915405273e-01,6.726039409637451172e+00,3.012964248657226562e+00,-2.700926363468170166e-01,-1.841378211975097656e+01
3.087414264678955078e+00,-3.840679883956909180e+00,2.281954526901245117e+00,6.531794071197509766e+00,2.858049631118774414e+00,2.483081102371215820e+00,-6.948997020721435547e+00
1.307246685028076172e+00,5.733391761779785156e+00,-1.130200386047363281e+00,1.894290804862976074e+00,-1.258288502693176270e+00,2.593509435653686523e+00,1.320721817016601562e+01
-5.475613474845886230e-01,2.302598953247070312e+00,2.935525178909301758e+00,9.406442642211914062e+00,9.134143590927124023e-02,1.003856658935546875e+00,-5.439323902130126953e+00
1.861858129501342773e+00,7.667188167572021484e+00,-1.641257762908935547e+00,8.992393493652343750e+00,2.954522609710693359e+00,-2.451979398727416992e+00,-2.272289085388183594e+01
3.082291126251220703e+00,-6.008856296539306641e+00,1.464587211608886719e+00,2.545021176338195801e-01,-2.279449701309204102e+00,5.742701888084411621e-01,2.429788970947265625e+01
-9.324688315391540527e-01,6.296468257904052734e+00,1.306079745292663574e+00,6.603123664855957031e+00,6.693178415298461914e-02,-1.976554274559020996e+00,-2.036567306518554688e+01
-2.381088972091674805e+00,3.435641050338745117e+00,2.410477161407470703e+00,9.172024726867675781e+00,-2.207859754562377930e+00,-2.028816938400268555e+00,6.269271850585937500e+00
-2.649018526077270508e+00,1.194301843643188477e+00,-2.986778020858764648e+00,1.907902002334594727e+00,1.248589634895324707e+00,-3.121964931488037109e+00,3.006397628784179688e+01
2.101529359817504883e+00,7.312708377838134766e+00,-1.542699694633483887e+00,-4.097889900207519531e+00,1.293406248092651367e+00,6.344515085220336914e-01,-1.146851539611816406e+01
1.369837403297424316e+00,-7.266116619110107422e+00,-2.874076366424560547e-01,4.662039756774902344e+00,1.946067094802856445e+00,2.765321016311645508e+00,-4.388507366180419922e+00
4.804176986217498779e-01,2.593804359436035156e+00,1.402864933013916016e+00,3.389647245407104492e+00,-1.360696196556091309e+00,2.040718793869018555e+00,1.200234889984130859e+01
1.479933381080627441e+00,4.173835277557373047e+00,-1.699609398841857910e+00,-7.499053478240966797e+00,-3.009447574615478516e+00,-1.085540175437927246e+00,-1.826950263977050781e+01
1.503503561019897461e+00,-2.484650611877441406e+00,-5.496679544448852539e-01,-5.369225502014160156e+00,7.767139077186584473e-01,6.150903105735778809e-01,2.567923355102539062e+01
1.231934666633605957e+00,4.947006329894065857e-02,-1.655504107475280762e+00,1.046660995483398438e+01,3.676658868789672852e-01,2.003462314605712891e+00,1.570323944091796875e+01
-2.456455528736114502e-01,9.343687057495117188e+00,-2.685440540313720703e+00,4.258374691009521484e+00,1.643461823463439941e+00,1.666259169578552246e-01,3.061873018741607666e-01
7.744061946868896484e-01,4.521079540252685547e+00,-5.984199643135070801e-01,-3.813852369785308838e-01,2.329191684722900391e+00,1.787373900413513184e+00,1.121016311645507812e+01
-2.824967801570892334e-01,5.078552246093750000e+00,4.946983456611633301e-01,-9.065531730651855469e+00,-1.055285707116127014e-01,-2.946729183197021484e+00,1.581720733642578125e+01
2.903327345848083496e-01,-1.502268671989440918e+00,-3.050525426864624023e+00,8.470857620239257812e+00,-1.313296705484390259e-02,-1.136812567710876465e+00,-4.468414306640625000e+00
-7.592059373855590820e-01,7.328964710235595703e+00,-1.666270494461059570e+00,-5.872619628906250000e+00,-1.031482100486755371e+00,2.617622137069702148e+00,1.015910243988037109e+01
1.097332954406738281e+00,-6.516914814710617065e-02,6.673521995544433594e-01,-3.733440876007080078e+00,1.898776054382324219e+00,-2.177661418914794922e+00,2.183223915100097656e+01
1.002765536308288574e+00,-5.318500518798828125e+00,-5.233317613601684570e-02,-1.010278892517089844e+01,1.561322450637817383e+00,2.758468151092529297e+00,6.674641132354736328e+00
1.514064311981201172e+00,9.763685226440429688e+00,-2.730905055999755859e+00,5.985889911651611328e+00,2.628834962844848633e+00,1.649011015892028809e+00,1.385820293426513672e+01
-3.848561942577362061e-01,-8.853052139282226562e+00,-2.059750318527221680e+00,3.237286567687988281e+00,-6.895800232887268066e-01,-1.327957034111022949e+00,8.647571563720703125e+00
1.405800700187683105e+00,-4.148924827575683594e+00,6.419154405593872070e-01,-2.772124111652374268e-01,1.078539371490478516e+00,3.074800014495849609e+00,1.268252277374267578e+01
9.686225056648254395e-01,9.456283569335937500e+00,-2.847353458404541016e+00,-6.824271202087402344e+00,1.647738099098205566e+00,2.769779443740844727e+00,3.399174928665161133e+00
2.028187751770019531e+00,7.921143054962158203e+00,-4.147837460041046143e-01,4.286968231201171875e+00,1.320588469505310059e+00,1.093717813491821289e+00,-1.591605472564697266e+01
2.871589660644531250e+00,-4.851898193359375000e+00,-2.594281435012817383e+00,3.750909328460693359e+00,-5.847513079643249512e-01,2.928014278411865234e+00,2.604277229309082031e+01
-7.770596742630004883e-01,-9.414375305175781250e+00,-7.368923425674438477e-01,5.464599609375000000e+00,-6.178993582725524902e-01,1.316920399665832520e+00,-2.159946632385253906e+01
-1.699232906103134155e-01,-9.099481701850891113e-01,2.476239204406738281e-01,-3.648988485336303711e+00,1.100735783576965332e+00,-1.026373267173767090e+00,-2.910910034179687500e+01
-2.531495094299316406e+00,-1.459441304206848145e+00,1.311609625816345215e+00,2.271677255630493164e+00,-9.339835643768310547e-01,6.813045740127563477e-01,6.904382705688476562e-01
7.973997592926025391e-01,6.388321876525878906e+00,-2.287700891494750977e+00,-7.378886699676513672e+00,-1.998565196990966797e+00,-2.252877712249755859e+00,3.027997016906738281e+01
-1.847218632698059082e+00,-3.792939186096191406e-01,5.436230897903442383e-01,1.032616233825683594e+01,-1.496186375617980957e+00,1.130088448524475098e+00,2.560848951339721680e+00
-1.165497183799743652e+00,3.201284170150756836e+00,-2.193665504455566406e+00,9.784924983978271484e-01,-1.859274387359619141e+00,1.353132128715515137e+00,-3.086610603332519531e+01
-1.589986979961395264e-01,-3.969483137130737305e+00,2.352326631546020508e+00,4.492359638214111328e+00,-2.298417091369628906e+00,-9.394927620887756348e-01,-1.183368110656738281e+01
-2.253108978271484375e+00,-8.735372543334960938e+00,-2.058454036712646484e+00,4.116571426391601562e+00,-7.186548709869384766e-01,-4.717194736003875732e-01,-1.026332187652587891e+01
-2.268372848629951477e-02,1.814283877611160278e-01,-1.653126955032348633e+00,-4.660122871398925781e+00,2.419599533081054688e+00,1.332741260528564453e+00,-1.335647010803222656e+01
1.728361845016479492e+00,-4.607935905456542969e+00,-4.482686817646026611e-01,-5.414907932281494141e+00,1.589180588722229004e+00,-2.996735334396362305e+00,-2.667874526977539062e+01
-2.053490877151489258e+00,8.357329368591308594e+00,2.384796142578125000e+00,-9.732170104980468750e+00,6.974186301231384277e-01,6.192307472229003906e-01,1.840296363830566406e+01
1.373146772384643555e+00,3.057811737060546875e+00,-2.500283002853393555e+00,-7.010908603668212891e+00,-1.021782040596008301e+00,-1.080187320709228516e+00,1.234655380249023438e+01
-6.821056604385375977e-01,9.924265861511230469e+00,2.030357122421264648e+00,4.836962699890136719e+00,9.732058644294738770e-01,-1.536680340766906738e+00,1.652368164062500000e+01
3.085139513015747070e+00,9.012563705444335938e+00,3.021073043346405029e-01,-4.729578495025634766e+00,6.763160824775695801e-01,1.340923547744750977e+00,-1.645305061340332031e+01
-5.242570042610168457e-01,6.134462952613830566e-01,2.224159955978393555e+00,3.365097761154174805e+00,-3.074047803878784180e+00,2.789930820465087891e+00,5.700741291046142578e+00
-9.437999129295349121e-02,1.365727066993713379e+00,2.375700712203979492e+00,-1.013163089752197266e+01,6.782864034175872803e-02,-2.396409034729003906e+00,-1.832909965515136719e+01
8.229388594627380371e-01,1.012797933071851730e-02,-3.093227624893188477e+00,-6.579703688621520996e-01,-6.788271069526672363e-01,-1.336656689643859863e+00,-1.781346130371093750e+01
1.705906748771667480e+00,5.048078060150146484e+00,2.823287725448608398e+00,4.143712997436523438e+00,-7.145325541496276855e-01,2.850263416767120361e-01,1.884944343566894531e+01
2.226481914520263672e+00,-4.852994084358215332e-01,-2.010155439376831055e+00,-5.935834646224975586e-01,2.161719083786010742e+00,-8.922082781791687012e-01,-5.184104919433593750e+00
1.327149868011474609e-01,-7.620579242706298828e+00,-2.284172773361206055e+00,5.112676143646240234e+00,-2.076681137084960938e+00,-1.666274785995483398e+00,-2.580607986450195312e+01
-8.100629597902297974e-02,2.742778956890106201e-01,2.243585824966430664e+00,4.319744110107421875e+00,-7.998856902122497559e-01,-7.845383286476135254e-01,-2.984506988525390625e+01
-7.103819847106933594e-01,1.707642197608947754e+00,9.584186673164367676e-01,-2.124977707862854004e-01,-8.631023764610290527e-02,9.639171957969665527e-01,1.682165908813476562e+01
